Active Velocity,Angular diffusion coefficient,Average population per patch
0.00199054,0.398107,0.0
0.00199054,0.630957,0.0
0.00199054,1,0.0
0.00792447,0.0001,0.0
0.00792447,0.000158489,0.0
0.00792447,0.000251189,0.0
0.00792447,0.000398107,0.0
0.00792447,0.000630957,0.0044444444444444444
0.00792447,0.001,0.0044444444444444444
0.00792447,0.00158489,0.0044444444444444444
0.00792447,0.00251189,0.026666666666666665
0.00792447,0.00398107,0.4071408888888889
0.00792447,0.00630957,0.6122844444444445
0.00792447,0.01,0.2981195555555555
0.00792447,0.0158489,0.0
0.00792447,0.0251189,0.0
0.00792447,0.0398107,0.0
0.00792447,0.0630957,0.0
0.00792447,0.1,0.0
0.00792447,0.158489,0.0
0.00792447,0.251189,0.0
0.00792447,0.398107,0.0
0.00792447,0.630957,0.0
0.00792447,1,0.0
0.0315479,0.0001,0.0
0.0315479,0.000158489,0.0
0.0315479,0.000251189,0.0
0.0315479,0.000398107,0.0
0.0315479,0.000630957,0.0044444444444444444
0.0315479,0.001,0.0044444444444444444
0.0315479,0.00158489,0.0044444444444444444
0.0315479,0.00251189,0.022222222222222223
0.0315479,0.00398107,0.5351288888888889
0.0315479,0.00630957,0.7359466666666666
0.0315479,0.01,0.6847155555555556
0.0315479,0.0158489,0.23796444444444445
0.0315479,0.0251189,0.0
0.0315479,0.0398107,0.0
0.0315479,0.0630957,0.0
0.0315479,0.1,0.0
0.0315479,0.158489,0.0
0.0315479,0.251189,0.0
0.0315479,0.398107,0.0
0.0315479,0.630957,0.0
0.0315479,1,0.0
0.125594,0.0001,0.0
0.125594,0.000158489,0.0
0.125594,0.000251189,0.0
0.125594,0.000398107,0.0
0.125594,0.000630957,0.0044444444444444444
0.125594,0.001,0.0044444444444444444
0.125594,0.00158489,0.0044444444444444444
0.125594,0.00251189,0.022222222222222223
0.125594,0.00398107,0.8757244444444445
0.125594,0.00630957,0.9240933333333333
0.125594,0.01,0.8827288888888889
0.125594,0.0158489,0.6162622222222222
0.125594,0.0251189,0.3686902222222222
0.125594,0.0398107,0.1907648888888889
0.125594,0.0630957,0.0
0.125594,0.1,0.0
0.125594,0.158489,0.0
0.125594,0.251189,0.0
