5e-07, 0.001, 1, 0.0001, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000158489, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000251189, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000398107, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000630957, 0.120891, 0.0146166, 0.999901, 0.999605, 0, 0, 1, 1, 1, 1, 1, 1, 
5e-07, 0.001, 1, 0.001, 0.186646, 0.0348405, 0.999676, 0.99933, 0, 0, 1, 1, 1, 1, 1, 1, 
5e-07, 0.001, 1, 0.00158489, 0.28353, 0.0803872, 0.999422, 0.999018, 0, 0, 1, 1, 1, 1, 1, 1, 
5e-07, 0.001, 1, 0.00251189, 0.418837, 0.175412, 0.995493, 0.991116, 0.330812, 0.109441, 6, 36, 0.364602, 0.165866, 0.365474, 0.166135, 
5e-07, 0.001, 1, 0.00398107, 0.379044, 0.143681, 0.707742, 0.500863, 0.906857, 0.822332, 247.784, 61398.2, 0.0563801, 0.00405049, 0.0564322, 0.00405756, 
5e-07, 0.001, 1, 0.00630957, 0.451654, 0.204027, 0.655206, 0.429291, 0.895772, 0.802408, 184.443, 34020, 0.0649278, 0.00534463, 0.0656323, 0.00547964, 
5e-07, 0.001, 1, 0.01, 0.666449, 0.444224, 0.774953, 0.600572, 0.799514, 0.639016, 75.9461, 5767.98, 0.101979, 0.0132023, 0.102028, 0.0132014, 
5e-07, 0.001, 1, 0.0158489, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.0251189, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.0398107, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.0630957, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.158489, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.251189, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.398107, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.630957, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.0001, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000158489, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000251189, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000398107, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
