Active Velocity,Angular diffusion coefficient,Average population per patch
0.005,0.00501187,0.11611288888888889
0.005,0.01,0.04365822222222222
0.005,0.0199526,0.1379248888888889
0.005,0.0398107,0.08129466666666667
0.005,0.0794328,0.13317955555555555
0.005,0.158489,0.0
0.005,0.316228,0.0010555555555555555
0.005,0.630957,0.0
0.005,1.25893,0.008496
0.005,2.51189,0.0
0.005,5.01187,0.0
0.005,10,0.0
0.0158114,1e-05,0.6330844444444443
0.0158114,1.99526e-05,0.6208577777777778
0.0158114,3.98107e-05,0.6067377777777777
0.0158114,7.94328e-05,0.60452
0.0158114,0.000158489,0.6103155555555555
0.0158114,0.000316228,0.6097688888888889
0.0158114,0.000630957,0.6275644444444445
0.0158114,0.00125893,0.614128888888889
0.0158114,0.00251189,0.6082
0.0158114,0.00501187,0.6174888888888889
0.0158114,0.01,0.6018977777777778
0.0158114,0.0199526,0.5819377777777778
0.0158114,0.0398107,0.5448488888888888
0.0158114,0.0794328,0.4493022222222222
0.0158114,0.158489,0.3270502222222222
0.0158114,0.316228,0.07632444444444443
0.0158114,0.630957,0.007992
0.0158114,1.25893,0.0
0.0158114,2.51189,0.0
0.0158114,5.01187,0.0
0.0158114,10,0.0
0.05,1e-05,0.8268800000000001
0.05,1.99526e-05,0.83188
0.05,3.98107e-05,0.8267377777777777
0.05,7.94328e-05,0.8322622222222221
0.05,0.000158489,0.8355111111111112
0.05,0.000316228,0.8282266666666667
0.05,0.000630957,0.8209644444444445
0.05,0.00125893,0.8260799999999999
0.05,0.00251189,0.8180711111111111
0.05,0.00501187,0.8116977777777779
0.05,0.01,0.7884444444444445
0.05,0.0199526,0.7557244444444445
0.05,0.0398107,0.6845066666666667
0.05,0.0794328,0.5670755555555556
0.05,0.158489,0.3061062222222222
0.05,0.316228,0.0
0.05,0.630957,0.0
0.05,1.25893,0.0
0.05,2.51189,0.0
0.05,5.01187,0.0
0.05,10,0.0
0.158114,1e-05,0.9658977777777777
0.158114,1.99526e-05,0.9645600000000001
0.158114,3.98107e-05,0.9703111111111111
0.158114,7.94328e-05,0.9666533333333334
0.158114,0.000158489,0.967111111111111
0.158114,0.000316228,0.9679777777777777
0.158114,0.000630957,0.9629022222222222
0.158114,0.00125893,0.9585955555555555
0.158114,0.00251189,0.9460088888888889
0.158114,0.00501187,0.9268577777777778
0.158114,0.01,0.8904355555555556
0.158114,0.0199526,0.81964
0.158114,0.0398107,0.6889111111111111
0.158114,0.0794328,0.43060533333333334
0.158114,0.158489,0.0
0.158114,0.316228,0.0
0.158114,0.630957,0.0
0.158114,1.25893,0.0
0.158114,2.51189,0.0
0.158114,5.01187,0.0
0.158114,10,0.0
0.5,1e-05,1.0589422222222222
0.5,1.99526e-05,1.056128888888889
0.5,3.98107e-05,1.0548044444444444
0.5,7.94328e-05,1.0574444444444444
0.5,0.000158489,1.0551022222222222
0.5,0.000316228,1.0507644444444444
0.5,0.000630957,1.0449066666666667
0.5,0.00125893,1.036728888888889
0.5,0.00251189,1.0155955555555556
0.5,0.00501187,0.9729555555555556
0.5,0.01,0.8960222222222222
0.5,0.0199526,0.7550266666666666
0.5,0.0398107,0.48610666666666663
0.5,0.0794328,0.008888888888888889
0.5,0.158489,0.0
0.5,0.316228,0.0
0.5,0.630957,0.0
0.5,1.25893,0.0
0.5,2.51189,0.0
0.5,5.01187,0.0
0.5,10,0.0
1.58114,1e-05,1.1202311111111112
1.58114,1.99526e-05,1.1188
1.58114,3.98107e-05,1.116591111111111
1.58114,7.94328e-05,1.1164355555555556
1.58114,0.000158489,1.1076577777777779
1.58114,0.000316228,1.1061911111111111
1.58114,0.000630957,1.0881333333333334
1.58114,0.00125893,1.0650533333333334
1.58114,0.00251189,1.0176488888888888
1.58114,0.00501187,0.930328888888889
1.58114,0.01,0.7776266666666667
1.58114,0.0199526,0.46873777777777775
1.58114,0.0398107,0.0
1.58114,0.0794328,0.0
1.58114,0.158489,0.0
1.58114,0.316228,0.0
1.58114,0.630957,0.0
1.58114,1.25893,0.0
1.58114,2.51189,0.0
1.58114,5.01187,0.0
1.58114,10,0.0
5,1e-05,1.1351422222222223
5,1.99526e-05,1.1288888888888888
5,3.98107e-05,1.1368222222222222
5,7.94328e-05,1.1377777777777778
5,0.000158489,1.1333333333333333
5,0.000316228,1.121711111111111
5,0.000630957,1.091448888888889
5,0.00125893,1.0364177777777777
5,0.00251189,0.9422177777777777
5,0.00501187,0.7517422222222222
5,0.01,0.3142422222222222
5,0.0199526,0.0
5,0.0398107,0.0
5,0.0794328,0.0
5,0.158489,0.0
5,0.316228,0.0
5,0.630957,0.0
5,1.25893,0.0
5,2.51189,0.0
5,5.01187,0.0
5,10,0.0
15.8114,1e-05,1.1244444444444444
15.8114,1.99526e-05,1.1244444444444444
15.8114,3.98107e-05,1.1288888888888888
15.8114,7.94328e-05,1.1244444444444444
15.8114,0.000158489,1.1244444444444444
15.8114,0.000316228,1.1244444444444444
15.8114,0.000630957,1.1244444444444444
15.8114,0.00125893,1.0622222222222222
15.8114,0.00251189,0.6444444444444445
15.8114,0.00501187,0.04
15.8114,0.01,0.0
15.8114,0.0199526,0.0
15.8114,0.0398107,0.0
15.8114,0.0794328,0.0
15.8114,0.158489,0.0
15.8114,0.316228,0.0
15.8114,0.630957,0.0
15.8114,1.25893,0.0
15.8114,2.51189,0.0
15.8114,5.01187,0.0
15.8114,10,0.0
50,1e-05,1.1244444444444444
50,1.99526e-05,1.1288888888888888
50,3.98107e-05,1.1244444444444444
50,7.94328e-05,1.1244444444444444
50,0.000158489,1.1244444444444444
50,0.000316228,1.1244444444444444
50,0.000630957,1.0844444444444445
50,0.00125893,0.40444444444444444
50,0.00251189,0.0
50,0.00501187,0.0
50,0.01,0.0
50,0.0199526,0.0
50,0.0398107,0.0
50,0.0794328,0.0
50,0.158489,0.0
50,0.316228,0.0
50,0.630957,0.0
50,1.25893,0.0
50,2.51189,0.0
50,5.01187,0.0
50,10,0.0
158.114,1e-05,1.1244444444444444
158.114,1.99526e-05,1.1244444444444444
158.114,3.98107e-05,1.1244444444444444
158.114,7.94328e-05,1.1244444444444444
158.114,0.000158489,1.1244444444444444
158.114,0.000316228,1.0044444444444445
158.114,0.000630957,0.24888888888888888
158.114,0.00125893,0.0
158.114,0.00251189,0.0
158.114,0.00501187,0.0
158.114,0.01,0.0
158.114,0.0199526,0.0
158.114,0.0398107,0.0
158.114,0.0794328,0.0
158.114,0.158489,0.0
158.114,0.316228,0.0
158.114,0.630957,0.0
158.114,1.25893,0.0
158.114,2.51189,0.0
158.114,5.01187,0.0
158.114,10,0.0
500,1e-05,1.1244444444444444
500,1.99526e-05,1.1244444444444444
500,3.98107e-05,1.1244444444444444
500,7.94328e-05,1.1244444444444444
500,0.000158489,0.7777777777777778
500,0.000316228,0.07129733333333332
500,0.000630957,0.0
500,0.00125893,0.0
500,0.00251189,0.0
500,0.00501187,0.0
500,0.01,0.0
500,0.0199526,0.0
500,0.0398107,0.0
500,0.0794328,0.0
500,0.158489,0.0
500,0.316228,0.0
500,0.630957,0.0
500,1.25893,0.0
