5e-07, 0.001, 1, 5e-08, 0.544659, 0.296612, 0.182687, 0.0334186, 0.95159, 0.905586, 479.547, 230009, 0.040409, 0.00208099, 0.0403786, 0.00208405, 
5e-07, 0.001, 1, 1.11936e-07, 0.5548, 0.307817, 0.141967, 0.0201734, 0.96279, 0.926943, 491.542, 241641, 0.0399331, 0.00203549, 0.039871, 0.00201707, 
5e-07, 0.001, 1, 2.50594e-07, 0.550227, 0.302811, 0.218234, 0.0477214, 0.942894, 0.889014, 480.947, 231369, 0.040475, 0.00208941, 0.0400064, 0.0020507, 
5e-07, 0.001, 1, 5.61009e-07, 0.526422, 0.27707, 0.217389, 0.0472777, 0.942741, 0.888728, 489.46, 239640, 0.0402807, 0.00205727, 0.0398558, 0.00202925, 
5e-07, 0.001, 1, 1.25594e-06, 0.421032, 0.177615, 0.216575, 0.0469399, 0.942988, 0.889276, 481.454, 231824, 0.0408134, 0.00210916, 0.0403121, 0.00206752, 
5e-07, 0.001, 1, 2.81171e-06, 0.381996, 0.146585, 0.161708, 0.0261752, 0.956944, 0.915771, 517.287, 267621, 0.0387422, 0.00190776, 0.0386342, 0.00189949, 
5e-07, 0.001, 1, 6.29463e-06, 0.244475, 0.0605704, 0.170972, 0.0292383, 0.953956, 0.90998, 484.938, 235209, 0.0400798, 0.00205045, 0.0405504, 0.00209284, 
5e-07, 0.001, 1, 1.40919e-05, 0.251967, 0.0651799, 0.499122, 0.300949, 0.826466, 0.689877, 225.798, 62296, 0.0634527, 0.00531034, 0.0633517, 0.00530562, 
5e-07, 0.001, 1, 3.15479e-05, 0.109996, 0.018692, 0.971036, 0.944377, 0.160666, 0.0724899, 10.0928, 333.354, 0.259782, 0.162894, 0.257333, 0.16081, 
5e-07, 0.001, 1, 7.06269e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000158114, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000353973, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000792447, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00177407, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00397164, 0.838554, 0.703188, 0.791333, 0.626315, 0.78536, 0.616816, 70.3904, 4955.05, 0.106514, 0.0144998, 0.105763, 0.0141898, 
5e-07, 0.001, 1, 0.0088914, 0.375523, 0.141017, 0.863715, 0.745968, 0.706925, 0.4997, 46, 2116, 0.131311, 0.0218839, 0.131122, 0.021758, 
5e-07, 0.001, 1, 0.0199054, 0.167488, 0.0280568, 0.997051, 0.994064, 0, 0, 1, 1, 1, 1, 1, 1, 
5e-07, 0.001, 1, 0.0445625, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.0997631, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.223342, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 5e-08, 0.539497, 0.291064, 0.187618, 0.0352235, 0.949798, 0.902111, 522.153, 272678, 0.0387192, 0.00190372, 0.0387766, 0.00192171, 
1.99054e-06, 0.00158489, 0.630957, 1.11936e-07, 0.542608, 0.294435, 0.223925, 0.0501943, 0.940533, 0.884611, 501.838, 251896, 0.039421, 0.00197115, 0.0391514, 0.00195105, 
1.99054e-06, 0.00158489, 0.630957, 2.50594e-07, 0.536027, 0.287314, 0.0876745, 0.00776086, 0.97161, 0.944037, 568.162, 322929, 0.0373354, 0.00175902, 0.0372652, 0.00176721, 
1.99054e-06, 0.00158489, 0.630957, 5.61009e-07, 0.547617, 0.299849, 0.160063, 0.0256203, 0.955367, 0.912712, 541.897, 293663, 0.0380613, 0.00184316, 0.0382534, 0.00185778, 
1.99054e-06, 0.00158489, 0.630957, 1.25594e-06, 0.424589, 0.180611, 0.141738, 0.0203245, 0.961226, 0.923955, 517.3, 267909, 0.0389156, 0.00193287, 0.0387886, 0.00192302, 
1.99054e-06, 0.00158489, 0.630957, 2.81171e-06, 0.382656, 0.147105, 0.113209, 0.0128385, 0.96699, 0.935078, 536.537, 287909, 0.0380336, 0.00184631, 0.0384168, 0.00187732, 
1.99054e-06, 0.00158489, 0.630957, 6.29463e-06, 0.244417, 0.0611169, 0.111407, 0.0124207, 0.967068, 0.935226, 529.539, 280423, 0.0386726, 0.00189262, 0.0384275, 0.00187716, 
1.99054e-06, 0.00158489, 0.630957, 1.40919e-05, 0.243987, 0.0611875, 0.499248, 0.299713, 0.824973, 0.687208, 225.978, 62605, 0.0632453, 0.00528039, 0.0634861, 0.00532634, 
1.99054e-06, 0.00158489, 0.630957, 3.15479e-05, 0.105059, 0.0183392, 0.959214, 0.922086, 0.247922, 0.112378, 16.5927, 642.933, 0.135408, 0.0434047, 0.13474, 0.043161, 
1.99054e-06, 0.00158489, 0.630957, 7.06269e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000158114, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000353973, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000792447, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.00177407, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.00397164, 0.83853, 0.703349, 0.813215, 0.661245, 0.765079, 0.58521, 63.0474, 3974.54, 0.111296, 0.0157298, 0.111798, 0.0159035, 
1.99054e-06, 0.00158489, 0.630957, 0.0088914, 0.376546, 0.141788, 0.819119, 0.670981, 0.758896, 0.576039, 61.0331, 3729.27, 0.113354, 0.016262, 0.113815, 0.0164219, 
1.99054e-06, 0.00158489, 0.630957, 0.0199054, 0.167488, 0.0280568, 0.997051, 0.994064, 0, 0, 1, 1, 1, 1, 1, 1, 
1.99054e-06, 0.00158489, 0.630957, 0.0445625, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.0997631, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.223342, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 5e-08, 0.530333, 0.281219, 0.0779999, 0.00614107, 0.968523, 0.938045, 633.354, 401321, 0.0352985, 0.00158477, 0.0354486, 0.00159751, 
7.92447e-06, 0.00251189, 0.398107, 1.11936e-07, 0.52177, 0.272225, 0.12744, 0.0163836, 0.958548, 0.918815, 604.314, 365339, 0.0360809, 0.00166454, 0.036134, 0.00166097, 
7.92447e-06, 0.00251189, 0.398107, 2.50594e-07, 0.534557, 0.285774, 0.0764242, 0.0058763, 0.971611, 0.944026, 597.066, 356613, 0.0363859, 0.00168105, 0.0363392, 0.00168832, 
7.92447e-06, 0.00251189, 0.398107, 5.61009e-07, 0.526663, 0.277398, 0.104327, 0.0110417, 0.964469, 0.930215, 607.48, 369236, 0.0359691, 0.0016389, 0.0362824, 0.00168198, 
7.92447e-06, 0.00251189, 0.398107, 1.25594e-06, 0.428252, 0.183723, 0.0788418, 0.0063661, 0.972045, 0.944868, 595.644, 355048, 0.0365291, 0.00169865, 0.0364396, 0.00168407, 
7.92447e-06, 0.00251189, 0.398107, 2.81171e-06, 0.384647, 0.148474, 0.0938324, 0.00899662, 0.966752, 0.93462, 608.516, 370655, 0.0363519, 0.00167002, 0.0357685, 0.00163019, 
7.92447e-06, 0.00251189, 0.398107, 6.29463e-06, 0.243597, 0.0604101, 0.0716934, 0.00524195, 0.972143, 0.945063, 617.515, 381352, 0.0356165, 0.00161562, 0.0358744, 0.00164071, 
7.92447e-06, 0.00251189, 0.398107, 1.40919e-05, 0.242822, 0.0603697, 0.462534, 0.257509, 0.841921, 0.713604, 244.874, 70045.1, 0.059824, 0.00468193, 0.0600685, 0.00472665, 
7.92447e-06, 0.00251189, 0.398107, 3.15479e-05, 0.256734, 0.0675685, 0.878272, 0.774394, 0.550802, 0.313333, 58.3836, 4436.67, 0.132122, 0.0240349, 0.130825, 0.0235543, 
7.92447e-06, 0.00251189, 0.398107, 7.06269e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.000158114, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.000353973, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.000792447, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.00177407, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.00397164, 0.834859, 0.69697, 0.782513, 0.61241, 0.792213, 0.62766, 73.3837, 5390.05, 0.10441, 0.0137793, 0.10351, 0.0136594, 
7.92447e-06, 0.00251189, 0.398107, 0.0088914, 0.377038, 0.142164, 0.819892, 0.672276, 0.758042, 0.57479, 60.7708, 3697.96, 0.11396, 0.0165511, 0.114859, 0.0167729, 
7.92447e-06, 0.00251189, 0.398107, 0.0199054, 0.167488, 0.0280568, 0.997051, 0.994064, 0, 0, 1, 1, 1, 1, 1, 1, 
7.92447e-06, 0.00251189, 0.398107, 0.0445625, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.0997631, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.223342, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7.92447e-06, 0.00251189, 0.398107, 0.5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
