Active Velocity,Angular diffusion coefficient,Average population per patch
0.398107,0.01,1.133768888888889
0.398107,0.0158489,1.1328533333333333
0.398107,0.0251189,1.1210533333333332
0.398107,0.0398107,1.1059422222222222
0.398107,0.0630957,1.0869911111111112
0.398107,0.1,1.0685466666666668
0.398107,0.158489,1.0454977777777779
0.398107,0.251189,1.015791111111111
0.398107,0.398107,0.9822000000000001
0.398107,0.630957,0.9409644444444445
0.398107,1,0.8957511111111112
0.398107,1.58489,0.8287022222222222
0.398107,2.51189,0.7564444444444444
0.398107,3.98107,0.6783555555555555
0.398107,6.30957,0.5676355555555556
0.398107,10,0.441476
0.398107,15.8489,0.2640266666666667
0.398107,25.1189,0.04925466666666667
0.398107,39.8107,0.03944
0.398107,63.0957,0.044997777777777775
0.398107,100,0.0006022222222222223
0.630957,0.01,1.1244444444444444
0.630957,0.0158489,1.1244444444444444
0.630957,0.0251189,1.1244444444444444
0.630957,0.0398107,1.1177688888888888
0.630957,0.0630957,1.0924577777777777
0.630957,0.1,1.0793822222222222
0.630957,0.158489,1.0616577777777778
0.630957,0.251189,1.0431777777777778
0.630957,0.398107,1.01696
0.630957,0.630957,0.9883955555555556
0.630957,1,0.95448
0.630957,1.58489,0.9070444444444444
0.630957,2.51189,0.8563511111111112
0.630957,3.98107,0.7942400000000001
0.630957,6.30957,0.7225377777777777
0.630957,10,0.6427644444444445
0.630957,15.8489,0.5179244444444444
0.630957,25.1189,0.410732
0.630957,39.8107,0.2983177777777778
0.630957,63.0957,0.1860871111111111
0.630957,100,0.1603088888888889
1,0.01,1.1244444444444444
1,0.0158489,1.1244444444444444
1,0.0251189,1.1244444444444444
1,0.0398107,1.1244444444444444
1,0.0630957,1.1207511111111113
1,0.1,1.066008888888889
1,0.158489,1.0385333333333333
1,0.251189,1.0131244444444445
1,0.398107,0.9984044444444444
1,0.630957,0.9766888888888888
1,1,0.952208888888889
1,1.58489,0.9178311111111112
1,2.51189,0.8813822222222223
1,3.98107,0.8301333333333334
1,6.30957,0.7692222222222221
1,10,0.7071244444444444
1,15.8489,0.6280577777777777
1,25.1189,0.5563422222222223
1,39.8107,0.4725022222222222
1,63.0957,0.4207315555555555
1,100,0.4063955555555555
1.58489,0.01,1.1244444444444444
1.58489,0.0158489,1.1244444444444444
1.58489,0.0251189,1.1244444444444444
1.58489,0.0398107,1.1244444444444444
1.58489,0.0630957,1.1040666666666665
1.58489,0.1,1.055111111111111
1.58489,0.158489,1.0051155555555555
1.58489,0.251189,0.9347333333333333
1.58489,0.398107,0.8832
1.58489,0.630957,0.8761911111111111
1.58489,1,0.8503111111111111
1.58489,1.58489,0.8265644444444444
1.58489,2.51189,0.7887866666666666
1.58489,3.98107,0.7475066666666667
1.58489,6.30957,0.6990488888888889
1.58489,10,0.6376888888888889
1.58489,15.8489,0.5742488888888888
1.58489,25.1189,0.49939999999999996
1.58489,39.8107,0.4327768888888889
1.58489,63.0957,0.3911502222222222
1.58489,100,0.38027022222222223
2.51189,0.01,0.42666666666666664
2.51189,0.0158489,0.39111111111111113
2.51189,0.0251189,0.39111111111111113
2.51189,0.0398107,0.4088888888888889
2.51189,0.0630957,0.3901604444444445
2.51189,0.1,0.4
2.51189,0.158489,0.4888888888888889
2.51189,0.251189,0.4577777777777778
2.51189,0.398107,0.4622222222222222
2.51189,0.630957,0.5088533333333334
2.51189,1,0.5294666666666666
2.51189,1.58489,0.5158311111111111
2.51189,2.51189,0.4873733333333334
2.51189,3.98107,0.4492933333333333
2.51189,6.30957,0.38685200000000003
2.51189,10,0.3160955555555555
2.51189,15.8489,0.23479155555555556
2.51189,25.1189,0.13614355555555555
2.51189,39.8107,0.05932222222222222
2.51189,63.0957,0.01503911111111111
2.51189,100,0.010705777777777778
3.98107,0.01,0.0
3.98107,0.0158489,0.0
3.98107,0.0251189,0.0
3.98107,0.0398107,0.0
3.98107,0.0630957,0.0
3.98107,0.1,0.0
3.98107,0.158489,0.0
3.98107,0.251189,0.0
3.98107,0.398107,0.0
3.98107,0.630957,0.0
3.98107,1,0.0
3.98107,1.58489,0.0
3.98107,2.51189,0.0
3.98107,3.98107,0.0
3.98107,6.30957,0.0
3.98107,10,0.0
3.98107,15.8489,0.0
