Active Velocity,Angular diffusion coefficient,Average population per patch
0.00792447,0.000597161,0.0
0.00792447,0.000946436,0.0
0.00792447,0.0015,0.0
0.00792447,0.00237734,0.0
0.00792447,0.00376783,0.0
0.00792447,0.00597161,0.0
0.00792447,0.00946436,0.0
0.00792447,0.015,0.3073511111111111
0.00792447,0.0237734,1.405271111111111
0.00792447,0.0376783,2.5708844444444443
0.00792447,0.0597161,4.269817777777778
0.00792447,0.0946436,6.876711111111111
0.00792447,0.15,11.034088888888888
0.0315479,1.5e-05,0.0
0.0315479,2.37734e-05,0.0
0.0315479,3.76783e-05,0.0
0.0315479,5.97161e-05,0.0
0.0315479,9.46436e-05,0.0
0.0315479,0.00015,0.0
0.0315479,0.000237734,0.0
0.0315479,0.000376783,0.0
0.0315479,0.000597161,0.0
0.0315479,0.000946436,0.0
0.0315479,0.0015,0.0
0.0315479,0.00237734,0.0
0.0315479,0.00376783,0.0
0.0315479,0.00597161,0.0
0.0315479,0.00946436,0.19680933333333334
0.0315479,0.015,0.6918711111111111
0.0315479,0.0237734,1.4488622222222223
0.0315479,0.0376783,2.5225822222222223
0.0315479,0.0597161,4.193115555555556
0.0315479,0.0946436,6.785377777777778
0.0315479,0.15,10.914266666666666
0.125594,1.5e-05,0.0
0.125594,2.37734e-05,0.0
0.125594,3.76783e-05,0.0
0.125594,5.97161e-05,0.0
0.125594,9.46436e-05,0.0
0.125594,0.00015,0.0
0.125594,0.000237734,0.0
0.125594,0.000376783,0.0
0.125594,0.000597161,0.0
0.125594,0.000946436,0.0
0.125594,0.0015,0.0
0.125594,0.00237734,0.07184933333333333
0.125594,0.00376783,0.14176133333333332
0.125594,0.00597161,0.27681555555555554
0.125594,0.00946436,0.5028355555555556
0.125594,0.015,0.879928888888889
0.125594,0.0237734,1.5196488888888888
0.125594,0.0376783,2.5295022222222223
0.125594,0.0597161,4.137395555555556
0.125594,0.0946436,6.689911111111111
0.125594,0.15,10.763022222222222
0.5,1.5e-05,0.0
0.5,2.37734e-05,0.0
0.5,3.76783e-05,0.0
0.5,5.97161e-05,0.0
0.5,9.46436e-05,0.0
0.5,0.00015,0.0
0.5,0.000237734,0.0
0.5,0.000376783,0.0
0.5,0.000597161,0.0
0.5,0.000946436,0.058412
0.5,0.0015,0.09523422222222223
0.5,0.00237734,0.1515942222222222
0.5,0.00376783,0.2440502222222222
0.5,0.00597161,0.3904071111111111
0.5,0.00946436,0.62604
0.5,0.015,1.0143422222222223
0.5,0.0237734,1.6289600000000002
0.5,0.0376783,2.622031111111111
