Active Velocity,Angular diffusion coefficient,Average population per patch
31.5479,0.158489,0.0044444444444444444
31.5479,0.251189,0.0044444444444444444
31.5479,0.398107,0.5244444444444445
31.5479,0.630957,0.8844444444444445
31.5479,1,1.1111111111111112
31.5479,1.58489,1.29588
31.5479,2.51189,1.3705733333333334
31.5479,3.98107,0.0
31.5479,6.30957,0.0
31.5479,10,0.0
125.594,0.001,0.0
125.594,0.00158489,0.0
125.594,0.00251189,0.0
125.594,0.00398107,0.0
125.594,0.00630957,0.0
125.594,0.01,0.0
125.594,0.0158489,0.0
125.594,0.0251189,0.0
125.594,0.0398107,0.0
125.594,0.0630957,0.0
125.594,0.1,0.0044444444444444444
125.594,0.158489,0.0044444444444444444
125.594,0.251189,0.0044444444444444444
125.594,0.398107,0.48
125.594,0.630957,0.8577777777777778
125.594,1,1.0933333333333333
125.594,1.58489,1.2533333333333334
125.594,2.51189,1.3620177777777778
125.594,3.98107,0.0
125.594,6.30957,0.0
125.594,10,0.0
500,0.001,0.0
500,0.00158489,0.0
500,0.00251189,0.0
500,0.00398107,0.0
500,0.00630957,0.0
500,0.01,0.0
500,0.0158489,0.0
500,0.0251189,0.0
500,0.0398107,0.0
500,0.0630957,0.0
500,0.1,0.0
500,0.158489,0.0044444444444444444
500,0.251189,0.0044444444444444444
500,0.398107,0.3688888888888889
500,0.630957,0.7866666666666666
500,1,1.0533333333333332
500,1.58489,1.2222222222222223
500,2.51189,1.3555555555555556
500,3.98107,0.0
500,6.30957,0.0
500,10,0.0
1990.54,0.001,0.0
1990.54,0.00158489,0.0
1990.54,0.00251189,0.0
1990.54,0.00398107,0.0
1990.54,0.00630957,0.0
1990.54,0.01,0.0
1990.54,0.0158489,0.0
1990.54,0.0251189,0.0
1990.54,0.0398107,0.0
1990.54,0.0630957,0.0
1990.54,0.1,0.0
1990.54,0.158489,0.0
1990.54,0.251189,0.0044444444444444444
1990.54,0.398107,0.08444444444444445
1990.54,0.630957,0.6044444444444445
1990.54,1,0.9377777777777778
