5e-07, 0.001, 1, 1.5e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 2.37734e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 3.76783e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 5.97161e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 9.46436e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00015, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000237734, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000376783, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000597161, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.000946436, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.0015, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00237734, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00376783, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00597161, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.00946436, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
5e-07, 0.001, 1, 0.015, 0.666531, 0.44432, 0.760389, 0.57838, 0.810912, 0.657689, 80.8353, 6535.44, 0.0976044, 0.0121318, 0.0991507, 0.0124859, 
5e-07, 0.001, 1, 0.0237734, 0.318404, 0.101385, 0.512541, 0.262714, 0.899299, 0.808725, 260.774, 68010.6, 0.055059, 0.00384661, 0.0548509, 0.00382228, 
5e-07, 0.001, 1, 0.0376783, 0.408103, 0.166555, 0.685696, 0.470441, 0.828136, 0.685925, 266.453, 71203.8, 0.0550485, 0.0038349, 0.0545439, 0.00381836, 
5e-07, 0.001, 1, 0.0597161, 0.490309, 0.240441, 0.426865, 0.182222, 0.950324, 0.903151, 770.103, 593070, 0.0315461, 0.00127105, 0.0319999, 0.00130031, 
5e-07, 0.001, 1, 0.0946436, 0.468722, 0.219749, 0.274311, 0.0753108, 0.99127, 0.982618, 1545.38, 2.38847e+06, 0.0223496, 0.000635021, 0.0228145, 0.000658322, 
5e-07, 0.001, 1, 0.15, 0.453993, 0.206138, 0.251231, 0.0631344, 0.995667, 0.991287, 2527.05, 6.38654e+06, 0.0177511, 0.00039941, 0.0174909, 0.000387115, 
1.99054e-06, 0.00158489, 0.630957, 1.5e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 2.37734e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 3.76783e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 5.97161e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 9.46436e-05, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.00015, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000237734, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000376783, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000597161, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.000946436, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1.99054e-06, 0.00158489, 0.630957, 0.0015, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
