time,initial population 0.0044444444444444444,initial population 0.28444444444444444,initial population 0.5688888888888889,initial population 0.8533333333333334,initial population 1.1377777777777778,initial population 1.4222222222222223,initial population 1.7066666666666668,initial population 1.991111111111111,initial population 2.2755555555555556,initial population 2.5644444444444443,initial population 2.848888888888889,initial population 3.1333333333333333,initial population 3.417777777777778,initial population 3.7022222222222223,initial population 3.986666666666667,initial population 4.271111111111111,initial population 4.555555555555555,initial population 4.844444444444444,initial population 5.128888888888889,initial population 5.413333333333333,initial population 5.697777777777778,initial population 5.982222222222222,initial population 6.266666666666667,initial population 6.551111111111111,initial population 6.835555555555556,initial population 7.124444444444444,initial population 7.408888888888889,initial population 7.693333333333333,initial population 7.977777777777778,initial population 8.262222222222222,initial population 8.546666666666667,initial population 8.831111111111111,initial population 9.115555555555556,initial population 9.404444444444444,initial population 9.688888888888888,initial population 9.973333333333333,initial population 10.257777777777777,initial population 10.542222222222222,initial population 10.826666666666666,initial population 11.11111111111111,initial population 11.395555555555555,initial population 11.684444444444445,initial population 11.96888888888889,initial population 12.253333333333334,initial population 12.537777777777778
39,0.0044444444444444444,0.30666666666666664,0.6,0.9022222222222223,1.1866666666666668,1.471111111111111,1.7422222222222221,2.013333333333333,2.2844444444444445,2.591111111111111,2.871111111111111,3.137777777777778,3.8666666666666667,3.7644444444444445,4.017777777777778,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.3822222222222225,1.3555555555555556,5.942222222222222,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
50,0.0044444444444444444,0.3422222222222222,0.6266666666666667,0.92,1.191111111111111,1.488888888888889,1.768888888888889,2.022222222222222,2.3066666666666666,2.6133333333333333,2.871111111111111,3.1422222222222222,3.951111111111111,3.7688888888888887,4.022222222222222,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.3822222222222225,1.2622222222222221,5.933333333333334,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
63,0.0044444444444444444,0.36444444444444446,0.6666666666666666,1.0133333333333334,1.2666666666666666,1.5422222222222222,1.8311111111111111,2.0355555555555553,2.311111111111111,2.6355555555555554,2.8844444444444446,3.1422222222222222,3.991111111111111,3.7733333333333334,4.022222222222222,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.3822222222222225,1.1822222222222223,5.928888888888889,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
79,0.008888888888888889,0.4266666666666667,0.7733333333333333,1.12,1.3911111111111112,1.6488888888888888,1.8711111111111112,2.08,2.3377777777777777,2.648888888888889,2.9066666666666667,3.1466666666666665,4.0311111111111115,3.7866666666666666,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.377777777777778,1.1377777777777778,5.906666666666666,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
100,0.008888888888888889,0.5111111111111111,0.9155555555555556,1.3111111111111111,1.5911111111111111,1.8133333333333332,2.008888888888889,2.1644444444444444,2.408888888888889,2.6666666666666665,2.9155555555555557,3.151111111111111,4.062222222222222,3.7911111111111113,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.377777777777778,1.1155555555555556,5.857777777777778,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
125,0.008888888888888889,0.5644444444444444,1.08,1.5422222222222222,1.8933333333333333,2.0844444444444443,2.2222222222222223,2.32,2.533333333333333,2.6933333333333334,2.92,3.151111111111111,4.102222222222222,3.7955555555555556,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.373333333333333,1.1066666666666667,5.8,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
158,0.008888888888888889,0.6933333333333334,1.2266666666666666,1.728888888888889,2.1777777777777776,2.462222222222222,2.5866666666666664,2.6044444444444443,2.671111111111111,2.7822222222222224,2.937777777777778,3.1644444444444444,4.115555555555556,3.8044444444444445,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.364444444444445,1.1066666666666667,5.631111111111111,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.56
199,0.017777777777777778,0.9777777777777777,1.5466666666666666,2.022222222222222,2.368888888888889,2.7866666666666666,3.031111111111111,3.0044444444444443,3.0,2.951111111111111,3.022222222222222,3.1733333333333333,4.115555555555556,3.8133333333333335,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.364444444444445,1.1066666666666667,5.302222222222222,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.124444444444444,11.413333333333334,11.684444444444445,11.991111111111111,12.27111111111111,12.551111111111112
251,0.017777777777777778,1.2444444444444445,2.0755555555555554,2.6044444444444443,2.848888888888889,3.0844444444444443,3.3466666666666667,3.3733333333333335,3.382222222222222,3.2088888888888887,3.1333333333333333,3.2355555555555555,4.124444444444444,3.8266666666666667,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.346666666666667,1.1066666666666667,4.217777777777778,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.564444444444444,8.853333333333333,9.12,9.426666666666666,9.702222222222222,9.973333333333333,10.275555555555556,10.542222222222222,10.831111111111111,11.11111111111111,11.408888888888889,11.68,11.96,12.222222222222221,12.453333333333333
316,0.035555555555555556,1.8755555555555556,2.608888888888889,3.1244444444444444,3.462222222222222,3.542222222222222,3.6,3.671111111111111,3.7066666666666666,3.502222222222222,3.3555555555555556,3.3022222222222224,4.124444444444444,3.8266666666666667,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.32,1.1066666666666667,1.7733333333333334,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.711111111111111,7.995555555555556,8.28888888888889,8.56,8.848888888888888,9.115555555555556,9.422222222222222,9.671111111111111,9.911111111111111,10.19111111111111,10.422222222222222,10.666666666666666,10.80888888888889,11.062222222222223,11.084444444444445,11.373333333333333,11.542222222222222,11.324444444444444
398,0.07111111111111111,2.4755555555555557,3.3777777777777778,3.631111111111111,3.8444444444444446,3.8844444444444446,3.8355555555555556,3.8133333333333335,3.871111111111111,3.7244444444444444,3.56,3.4133333333333336,4.128888888888889,3.84,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.124444444444444,5.253333333333333,1.1111111111111112,0.09777777777777778,6.288888888888889,6.573333333333333,6.848888888888889,7.128888888888889,7.408888888888889,7.706666666666667,7.982222222222222,8.253333333333334,8.48,8.608888888888888,8.72888888888889,8.755555555555556,8.52,8.293333333333333,7.888888888888889,7.417777777777777,7.071111111111111,6.275555555555556,5.973333333333334,5.124444444444444,4.928888888888889,4.386666666666667,3.7911111111111113
501,0.14222222222222222,3.3955555555555557,3.96,3.982222222222222,4.0311111111111115,4.057777777777778,3.973333333333333,3.928888888888889,3.9466666666666668,3.8577777777777778,3.6977777777777776,3.56,4.128888888888889,3.8444444444444446,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.12,5.124444444444444,2.062222222222222,0.008888888888888889,6.288888888888889,6.573333333333333,6.848888888888889,7.102222222222222,7.288888888888889,7.3244444444444445,6.515555555555555,5.791111111111111,5.035555555555556,3.608888888888889,2.4755555555555557,1.3333333333333333,0.7511111111111111,0.6666666666666666,0.10666666666666667,0.04,0.04,0.008888888888888889,0.017777777777777778,0.0044444444444444444,0.0,0.0,0.0044444444444444444
630,0.3288888888888889,3.951111111111111,4.075555555555556,4.151111111111111,4.088888888888889,4.102222222222222,4.004444444444444,3.96,3.968888888888889,3.9244444444444446,3.7911111111111113,3.6755555555555555,4.128888888888889,3.848888888888889,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.12,4.9688888888888885,2.937777777777778,0.008888888888888889,6.275555555555556,6.333333333333333,6.1066666666666665,5.084444444444444,3.2844444444444445,1.76,1.031111111111111,0.5288888888888889,0.26666666666666666,0.20444444444444446,0.08,0.02666666666666667,0.0044444444444444444,0.013333333333333334,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1.0044444444444445,4.1466666666666665,4.1066666666666665,4.1866666666666665,4.1066666666666665,4.102222222222222,4.044444444444444,3.96,4.022222222222222,3.942222222222222,3.84,3.7733333333333334,4.128888888888889,3.848888888888889,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.12,4.906666666666666,3.968888888888889,0.008888888888888889,5.36,3.8444444444444446,2.16,1.4933333333333334,0.8933333333333333,0.6622222222222223,0.5511111111111111,0.3422222222222222,0.17777777777777778,0.15555555555555556,0.06666666666666667,0.017777777777777778,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,2.551111111111111,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.96,4.026666666666666,3.96,3.862222222222222,3.848888888888889,4.128888888888889,3.848888888888889,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.111111111111111,4.8933333333333335,4.137777777777778,0.035555555555555556,3.2533333333333334,2.6533333333333333,1.8711111111111112,1.4133333333333333,0.88,0.6622222222222223,0.56,0.39111111111111113,0.21777777777777776,0.24444444444444444,0.1111111111111111,0.03111111111111111,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,4.0,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.96,4.0311111111111115,3.96,3.862222222222222,3.88,4.128888888888889,3.8533333333333335,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.111111111111111,4.8933333333333335,4.137777777777778,0.28444444444444444,3.1244444444444444,2.6444444444444444,1.9555555555555555,2.3066666666666666,2.088888888888889,2.2666666666666666,2.1422222222222222,1.8355555555555556,1.231111111111111,1.1733333333333333,0.5911111111111111,0.15555555555555556,0.035555555555555556,0.035555555555555556,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.96,4.0311111111111115,3.96,3.8666666666666667,3.8844444444444446,4.128888888888889,3.8577777777777778,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.1066666666666665,4.888888888888889,4.137777777777778,1.8755555555555556,3.1244444444444444,2.9955555555555557,3.76,3.92,3.911111111111111,3.991111111111111,4.071111111111111,3.96,3.7288888888888887,3.6933333333333334,3.066666666666667,1.3466666666666667,0.48,0.40444444444444444,0.4622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.8666666666666667,3.8844444444444446,4.128888888888889,3.8577777777777778,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.093333333333334,4.884444444444444,4.137777777777778,4.053333333333334,3.5244444444444443,3.951111111111111,3.928888888888889,4.0088888888888885,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.168888888888889,4.142222222222222,4.111111111111111,3.1155555555555554,3.04,3.008888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.8755555555555556,3.8844444444444446,4.128888888888889,3.8577777777777778,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.093333333333334,4.884444444444444,4.137777777777778,4.111111111111111,3.7866666666666666,3.9955555555555557,3.937777777777778,4.0088888888888885,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.168888888888889,4.155555555555556,4.235555555555556,4.124444444444444,4.173333333333333,4.191111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.88,3.897777777777778,4.128888888888889,3.8577777777777778,4.026666666666666,4.271111111111111,4.555555555555555,4.84,5.084444444444444,4.884444444444444,4.137777777777778,4.111111111111111,3.8088888888888888,4.0,3.942222222222222,4.0088888888888885,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.173333333333333,4.155555555555556,4.235555555555556,4.133333333333334,4.173333333333333,4.191111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.8933333333333335,3.9155555555555557,4.128888888888889,3.862222222222222,4.0311111111111115,4.271111111111111,4.555555555555555,4.84,5.057777777777778,4.884444444444444,4.137777777777778,4.111111111111111,3.831111111111111,4.0,3.942222222222222,4.0088888888888885,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.173333333333333,4.155555555555556,4.235555555555556,4.133333333333334,4.173333333333333,4.191111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.8933333333333335,3.9244444444444446,4.128888888888889,3.871111111111111,4.0311111111111115,4.271111111111111,4.555555555555555,4.84,5.053333333333334,4.884444444444444,4.137777777777778,4.111111111111111,3.8444444444444446,4.0,3.9466666666666668,4.0088888888888885,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.173333333333333,4.155555555555556,4.235555555555556,4.133333333333334,4.173333333333333,4.191111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,4.262222222222222,4.155555555555556,4.115555555555556,4.1866666666666665,4.111111111111111,4.102222222222222,4.0488888888888885,3.9644444444444447,4.0311111111111115,3.96,3.897777777777778,3.942222222222222,4.128888888888889,3.888888888888889,4.0311111111111115,4.271111111111111,4.555555555555555,4.84,5.022222222222222,4.884444444444444,4.137777777777778,4.111111111111111,3.8577777777777778,4.0,3.9466666666666668,4.013333333333334,4.088888888888889,4.142222222222222,4.195555555555556,4.151111111111111,4.222222222222222,4.173333333333333,4.155555555555556,4.235555555555556,4.133333333333334,4.173333333333333,4.191111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
